fitness,finished,diversity,individual
14,True,6,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,9,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1)"
14,True,11,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2)"
14,True,12,"(1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1)"
14,True,11,"(1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2)"
14,True,12,"(2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2)"
14,True,13,"(1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1)"
12,False,11,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2)"
14,True,12,"(1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1)"
14,True,16,"(1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1)"
14,True,9,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,15,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1)"
14,True,14,"(1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1)"
14,True,11,"(1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,15,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2)"
14,True,13,"(1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1)"
14,True,11,"(1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1)"
14,True,11,"(1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,9,"(1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,11,"(1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,11,"(1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1)"
14,True,7,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,12,"(1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2)"
14,True,8,"(1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2)"
14,True,12,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,8,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2)"
14,True,12,"(1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1)"
14,True,15,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,11,"(1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2)"
14,True,11,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
