fitness,finished,diversity,individual
14,True,11,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2)"
14,True,17,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 1)"
14,True,17,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2)"
14,True,17,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2)"
14,True,14,"(1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1)"
14,True,12,"(1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2)"
14,True,14,"(2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1)"
14,True,13,"(1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2)"
14,True,12,"(1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1)"
14,True,17,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2)"
14,True,14,"(1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2)"
14,True,17,"(1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1)"
14,True,14,"(1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1)"
14,True,21,"(1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2)"
14,True,17,"(1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2)"
14,True,12,"(1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1)"
14,True,7,"(1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2)"
14,True,15,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2)"
14,True,16,"(1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,16,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2)"
14,True,13,"(1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1)"
16,True,12,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 2, 2, 2, 1, 2)"
14,True,16,"(1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,21,"(1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2)"
14,True,14,"(1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1)"
14,True,17,"(1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2)"
14,True,14,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1)"
14,True,16,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
14,True,14,"(1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2)"
14,True,14,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
